id_direccion|Número exterior o kilómetro|Letra exterior|Tipo de asentamiento humano|Nombre de asentamiento humano|Código Postal|Clave entidad|Clave municipio|Clave localidad|Área geoestadística básica |Manzana
1302|0|SN|PUEBLO|OJO DE AGUA (LAS SALINAS)|41870|12|18|20|007A|125
1303|0|SN|PUEBLO|OJO DE AGUA (LAS SALINAS)|41870|12|18|20|007A|125
1304|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|8
1305|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1306|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|14
1307|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|37
1308|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1309|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|118
1310|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|118
1311|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1312|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|16
1313|0|SN||LAS SALINAS|41870|12|18|20|007A|800
1314|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|133
1315|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|13
1316|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1317|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|133
1318|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|35
1319|0|SN|PUEBLO|OJO DE AGUA LAS SALINAS|41870|12|18|20|007A|800
1320|0|SN|PUEBLO|OJO DE AGUA LAS SALINAS|41870|12|18|20|007A|800
1321|0|SN|PUEBLO|OJO DE AGUA LAS SALINAS|41870|12|18|20|007A|800
1322|0|SN|EJIDO|LAS SALINAS|41870|12|18|20|007A|800
1323|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|131
1324|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|17
1325|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|38
1326|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1327|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|115
1328|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|115
1329|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|6
1330|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1331|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1332|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|142
1333|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|127
1334|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|8
1335|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|121
1336|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1337|0|SN|COLONIA|LAS SALINAS|41870|12|18|20|007A|800
1338|0|SN|COLONIA|LAS SALINAS|41870|12|18|20|007A|800
1339|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|31
1340|0|SN|PUEBLO|OJO DE AGUA LAS SALINAS|41870|12|18|20|007A|800
1341|0|SN|PUEBLO|OJO DE AGUA (LAS SALINAS)|41870|12|18|20|007A|800
1342|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1343|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|36
1344|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1345|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|3
1346|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|38
1347|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|31
1348|0|SN|PARAJE|POBLADO OJO DE AGUA|41870|12|18|20|007A|12
1349|0|SN|PARAJE|OJO DE AGUA|41870|12|18|20|007A|73
1350|0|SN|PUEBLO|OJO DE AGUA (LAS SALINAS)|41870|12|18|20|007A|63
1351|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1352|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|142
1353|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|128
1354|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|115
1355|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|118
1356|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|116
1357|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|17
1358|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|800
1359|0|SN|PUEBLO|OJO DE AGUA ( LAS SALINAS)|41870|12|18|20|007A|127
1360|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|800
1361|0|SN|PUEBLO|OJO DE AGUA LAS SALINAS|41870|12|18|20|007A|123
1362|0|SN|PUEBLO|LAS SALINAS|41870|12|18|20|007A|106
1363|0|SN|PARAJE|LAS SALINAS|41870|12|18|20|007A|139
1364|0|SN|PUEBLO|OJO DE AGUA (LAS SALINAS)|41870|12|18|20|007A|8
1365|0|SN|PUEBLO|OJO DE AGUA (LAS SALINAS)|41880|12|18|20|007A|78
1366|0|SN|PUEBLO|LAS SALINAS|41880|12|18|20|007A|74
1367|0|SN|PUEBLO|POBLADO TALAPILLA|41900|12|13|54|209|800
1368|0|SN|PUEBLO|TALAPILLA|41908|12|13|54|209|800
1369|0|SN|PUEBLO|POBLADO TALAPILLA|41908|12|13|54|209|800
1370|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1371|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1372|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1373|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1374|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1375|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1376|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1377|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1378|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1379|0|SN|PUEBLO|LA CUCHILLA|41920|12|80|24|108|800
1380|0|SN|RANCHERÍA|LA CUCHILLA|41920|12|80|24|108|800
1381|0|SN|PUEBLO|TEPANTITLAN|41930|12|18|20|007A|50
1382|0|SN|PUEBLO|CERRO DE LAS TABLAS|41940|12|23|8|262|6
1383|0|SN|PUEBLO|CERRO DE LA TABLAS|41952|12|23|8|262|10
1384|0|SN|PUEBLO|CERRO DE LA TABLAS|41952|12|23|8|262|7
1385|0|SN|PUEBLO|CERRO DE LAS TABLAS|41952|12|23|8|262|9
1386|0|SN|PUEBLO|CERRO DE LA TABLAS|41952|12|23|8|262|3
1387|0|SN|PUEBLO|CERRO DE LAS TABLAS|41952|12|23|8|262|9
1388|0|SN|PUEBLO|CERRO DE LAS TABLAS|41952|12|23|8|262|9
1389|0|SN|PUEBLO|CERRO DE LAS TABLAS|41952|12|23|8|262|9
1390|0|SN|PUEBLO|CERRO DE LAS TABLAS|41952|12|23|8|262|9
1391|0|SN|PUEBLO|CERRO DE LAS TABLAS|41952|12|23|8|262|9
1392|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1393|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|16
1394|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1395|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1396|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1397|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|16
1398|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|16
1399|0|SN|PUEBLO|NINGUNO|41970|12|36|10|82|800
1400|0|SN|PUEBLO|EL CAPULIN|41970|12|36|19|82|800
1401|0|SN|PUEBLO|EL CAPULIN|41970|12|36|19|82|800
1402|0|SN|PUEBLO|EL CAPULIN|41970|12|36|19|82|800
1403|0|SN|PUEBLO|EL CAPULIN|41970|12|36|19|82|800
1404|0|SN|PUEBLO|EL CAPULIN|41970|12|36|19|82|800
1405|0|SN|PUEBLO|EL CAPULIN|41970|12|36|19|82|800
1406|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1407|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1408|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|16
1409|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1410|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|16
1411|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1412|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1413|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1414|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1415|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|16
1416|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1417|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1418|0|SN|PUEBLO|EL CAPULIN|41970|12|36|10|82|800
1419|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1420|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1421|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1422|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1423|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1424|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1425|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|800
1426|0|SN|PUEBLO|SAN JUAN DE LOS LLANOS|41970|12|36|10|82|22
1427|0|SN|EJIDO|ZEMPOALA|42000|13|83|55|72|800
1428|101||COLONIA|SAN JUAN PACHUCA|42010|13|48|1|849|22
1429|1000||COLONIA|VILLA AQUILES SERDÁN|42030|13|48|239|270|800
1430|0|SN|COLONIA|ACOZAC|42080|13|66|2|14|800
1431|0|KILÓMETRO 7|COLONIA|SANTA JULIA|42080|13|48|1|260A|57
1432|101||COLONIA|SANTA JULIA|42080|13|48|1|004A|1
1433|0|SN|BARRIO|CERRO DEL JUDIO NINGUNO|42110|13|48|217|20|800
1434|0|SN|BARRIO|LOCALIDAD SANTIAGO TLAPACOYA|42110|13|48|217|20|800
1435|0|SN|BARRIO|CERRO DEL JUDIO|42110|13|48|217|20|800
1436|0|SN|BARRIO|EL JUDÍO|42110|13|48|217|20|800
1437|0|SN|PARAJE|SANTA ROSALIA|42130|13|39|8|17|800
1438|0|SN|COLONIA|NINGUNO|42130|13|39|8|17|800
1439|0|SN|PARAJE|SANTA ROSALIA|42130|13|39|8|17|800
1440|0|SN|COLONIA|SANTA ROSALIA|42130|13|39|8|17|800
1441|0|SN|COLONIA|NINGUNO|42130|13|39|8|17|800
1442|0|SN|PARAJE|LOCALIDAD SANTA ROSALÍA|42130|13|39|8|17|800
1443|0|SN|BARRIO|BARRIO SAN FRANCISCO|42161|13|52|19|031A|28
1444|0|SN|BARRIO|BARRIO SAN FRANCISCO|42161|13|52|46|23|800
1445|0|SN|BARRIO|BARRIO SAN FRANCISCO|42161|13|52|19|031A|28
1446||SN|COLONIA|COLONIA PITAYAS|42191|13|48|154|20|800
1447|0|SN|PARAJE|LOCALIDAD AGUA FRÍA GRANDE|42200|13|31|3|23|800
1448||S/N|PARAJE|LOC. SAN NICOLAS|42202|13|31|33|42|9
1449|0|SN|PARAJE|LOCALIDAD SAN NICOLÁS|42210|13|31|33|42|800
1450|0|SN|COLONIA|LA TRINIDAD|42281|13|83|30|72|800
1451|0|KILÓMETRO 204|COLONIA|SAN PEDRO|42330|13|84|59|65|800
1452|0|S/N|BARRIO|BARRIO EL CALVARIO|42330|13|84|1|205|28
1453|2||COLONIA|ZIMAPÁN CENTRO|42330|13|84|1|99|4
1454|0|SN|PUEBLO|LOC. LA ENCARNACIÓN|42330|13|84|19|12|800
1455|0|SN|COLONIA|COLONIA CENTRO|42330|13|84|1|99|43
1456|0|SN|COLONIA|COLONIA CENTRO|42330|13|84|1|192|4
1457|0|SN|COLONIA|COLONIA|42330|13|84|1|173|8
1458|7||PARAJE|COLONIA CENTRO|42331|13|84|1|192|4
1459|0|SN|COLONIA|COLONIA CENTRO|42331|13|84|39|84|800
1460|9||COLONIA|EL CALVARIO|42337|13|84|1|192|32
1461|0|SN|COLONIA|CENTRO|42338|13|84|1|192|1
1462|1900||PUEBLO|COLONIA LLANO BLANCO|42351|13|84|109|65|800
1463||SN|OTRO (ESPECIFICAR)|LOCALIDAD LAS MILPAS|42360|13|43|14|001A|800
1464|0|SN|PARAJE|LOCALIDAD EL SAUZ|42370|13|15|7001|53|800
1465|0|SN|COLONIA|LOCALIDAD MADHO CORRALES|42390|13|6|49|20|800
1466|0|SN|COLONIA|MADHO CORRALES|42390|13|6|49|20|800
1467|0|SN|COLONIA|LOCALIDAD DE CORRALES|42390|13|6|49|20|800
1468|2|A|PARAJE|LOCALIDAD LAS MILPAS|42400|13|43|47|001A|800
1469|0|SN|RANCHO|LOC. SAN JOSÉ DANDHO RANCHO LOS JARAMILLO|42400|13|29|83|003A|800
1470|0|SN|BARRIO|BARRIO EL SAUCILLO|42400|13|29|4|003A|49
1471|0|SN|PUEBLO|DOTHI|42400|13|29|13|003A|800
1472|0|SN||MAMITHI|42400|13|29|17|003A|45
1473|0|SN||MAMITHI|42400|13|29|17|003A|45
1474|0|SN||MAMITHI|42400|13|29|17|003A|45
1475|0|SN|PARAJE|BONDOJITO|42400|13|29|4|003A|49
1476|0|SN|PUEBLO|BONDOJITO|42400|13|29|4|003A|800
1477|0|SN|BARRIO|LOCALIDAD|42400|13|29|4|003A|800
1478|0|SN|EJIDO|LOCALIDAD ECONOMICA 7003|42424|13|29|7003|25|800
1479|0|SN|PUEBLO|LOCALIDAD XINDHO|42430|13|29|88|10|800
1480|0|SN|PARAJE|NINGUNO|42430|13|59|4|77|800
1481|6||OTRO (ESPECIFICAR)|LOCALIDAD JONACAPA|42430|13|29|15|10|12
1482|0|SN|PUERTO|NINGUNO|42430|13|29|7004|10|800
1483|0|SN|PUEBLO|DANDHO|42432|13|29|10|003A|800
1484|0|SN|EJIDO|DOTHI|42436|13|29|13|003A|1
1485|0|SN|PUEBLO|DOTHI|42436|13|29|10|003A|47
1486|0|4.9|BARRIO|LAS CARRERAS|42436|13|29|4|003A|49
1487|0|SN|PUEBLO|LOCALIDAD DANDHO|42436|13|29|10|003A|800
1488|0|KILÓMETRO 5.|BARRIO|LAS CARRERAS|42436|13|29|10|003A|42
1489|0|SN|BARRIO|COLONIA PLAZA PRINCIPAL SAN FRANCISCO|42440|13|59|30|62|800
1490|0|SN|PUEBLO|SAN FRANCISCO|42450|13|59|30|62|800
1491|0|SN|COLONIA|SAN MIGUEL ACAMBAY|42645|13|54|20|13|800
1492|0|SN|COLONIA|DENGANTHZA|42660|13|23|5|17|31
1493|0|SN|COLONIA|COLONIA DENGANTZHA|42660|13|23|5|17|11
1494|0|SN|PARAJE|LOCALIDAD DENGANTZHA|42660|13|23|5|17|9
1495|0|SN|COLONIA|BARRIO EL MENDOZA|42660|13|23|7|17|7
1496|0|SN|COLONIA|EL MEJE|42680|13|9|6|18|800
1497|0|SN|COLONIA|EL JARDIN|42700|13|50|15|29|800
1498|5||COLONIA|BENITO JUÁREZ|42700|13|41|25|15|3
1499|1||COLONIA|CENTRO|42730|13|50|1|52|14
1500|5||COLONIA|CENTRO|42730|13|50|1|48|34
1501|0|SN||LOCALIDAD EL MORENO|42740|13|50|12|29|800
1502|9|SN|COLONIA|TEZONTEPEC DE ALDAMA|42760|13|67|1|401|17
1503|12||COLONIA|LOCALIDAD BOMINTZHA|42800|13|76|11|035A|22
1504|22||COLONIA|LOC. BOMINTZHA|42832|13|76|11|035A|12
1505|10||COLONIA|CENTRO BOMINTZHA|42840|13|76|11|035A|12
1506|0|SN|COLONIA|SAN MATEO PRIMERA SECCIÓN|42850|13|63|1|277|36
1507|0|SN|BARRIO|EL HUIZACHAL|42900|13|17|25|24|12
1508||SN|PARAJE|EL REFUGIO|42980|13|13|11|003A|800
1509|0|SN|COLONIA|COLONIA EL REFUGIO|42980|13|13|11|003A|25
1510|0|SN|COLONIA|BOVEDAS|42980|13|13|1|133|30
1511|0|KILÓMETRO 6|COLONIA|TEXAS|42981|13|13|12|003A|800
1512|0|SN||EL REFUGIO|42982|13|13|11|003A|800
1513|0|SN|PARAJE|LOCALIDAD TOHUACO AMATZINTLA|43050|13|25|47|11|5
1514|0|SN||TAMOYON I|43050|13|25|38|005A|14
1515|0|SN|PARAJE|LOCALIDAD COAPANTLA|43050|13|25|11|005A|800
1516|0|SN||LOCALIDAD ATLAPEXCO|43060|13|11|26|35|800
1517|0|SN|PARAJE|LEY AGRARIA 6 DE ENERO|43060|13|11|62|004A|800
1518|0|SN||LOCALIDAD ATLALCO|43080|13|80|5|13|800
1519|0|SN||LOCALIDAD CHIAPA|43090|13|78|10|002A|800
1520|0|SN||LOCALIDAD OHUATIPA|43098|13|78|17|002A|800
1521|0|KILÓMETRO 20||RÍO DE TAMALA|43120|13|62|22|49|800
1522|0|SN|PARAJE|LOCALIDAD TAMALA|43120|13|62|23|49|800
1523|0|KILÓMETRO 0+167|COLONIA|GUADALUPE|43130|13|62|16|49|800
1524|0|SN||LOCALIDAD XUCHIPANTLA|43140|13|34|33|10|6
1525|0|SN||EL BARCO|43140|13|34|6|10|10
1526|0|SN|COLONIA|NONOALCO|43250|13|79|17|50|15
1527|0|SN|COLONIA|EL CALVARIO|43337|13|84|1|205|23
1528|0|SN|COLONIA|LOCALIDAD DE MADHO CORRALES|43390|13|6|49|20|800
1529|1||COLONIA|COLONIA LA LOMA|43400|13|35|9001|22|800
1530|0|SN|COLONIA|COLONIA IGNACIO ZARAGOZA METEPEC|43400|13|35|40|18|11
1531|0|SN|COLONIA|EMILIO CARRANZA|43410|13|35|17|18|37
1532|0|SN|BARRIO|BARRIO DE SAN JUAN TIZAHUAPAN|43540|13|22|42|001A|800
1533|0|KILÓMETRO 8|COLONIA|AGUSTÍN OLVERA|43540|13|1|2|39|800
1534|0|KILÓMETRO 8|COLONIA|AGUSTÍN OLVERA|43540|13|1|2|39|800
1535|0|KILÓMETRO 8|COLONIA|AGUSTÍN OLVERA|43540|13|1|2|39|800
1536|0|SN|PARAJE|OCOTE EL CHICO|43580|13|22|11|001A|3
1537|0|SN|PARAJE|NOPALILLO|43580|13|22|10|001A|7
1538|0|KILÓMETRO 19|COLONIA|COLONIA IGNACIO ZARAGOZA|43601|13|35|40|18|800
1539|16||COLONIA|APULCO ESTACIÓN|43650|13|35|17|18|37
1540|10||COLONIA|COLONIA ATLALPAN|43710|13|77|18|569|31
1541|0|SN|COLONIA|SANTA ANA HUEYTLALPAN|43710|13|77|18|569|52
1542|34||COLONIA|SANTA ANA HUEYTLALPAN|43710|13|77|18|569|17
1543|0|SN|BARRIO|LA ESPERANZA|43740|13|16|111|205|800
1544||SN|COLONIA|BUENOS AIRES|43749|13|16|74|205|1
1545|0|SN|COLONIA|LOS ROMEROS|43760|13|56|1|37|1
1546|0|KILÓMETRO 19+500|COTO|EJIDO SANTA MÓNICA|43780|13|57|25|15|800
1547|0|KILÓMETRO 58|COTO|LOCALIDAD LA ESCONDIDA|43800|13|69|7201|16|800
1548|5||COLONIA|HUITZILA|43820|13|69|8|444|25
1549|0|SN|COLONIA|BARRIO CASAS COLORADAS|43834|13|83|80|002A|800
1550|10||COLONIA|SAN PEDRO TLAQUILPAN|43838|13|83|7004|72|800
1551|0|SN|COLONIA|COLONIA SAN PEDRO TLAQUILPAN|43841|13|83|29|72|800
1552|0|SN|COLONIA|NINGUNO|43841|13|83|7002|72|800
1553||SN|COLONIA|BARRIO EL CHAPULIN|43841|13|83|29|72|800
1554|0|SN|COLONIA|COLONIA EL CERRITO|43850|13|83|7003|72|800
1555|0|SN|PARAJE|COLONIA CHAMBERLUCO|43880|13|66|7201|14|800
1556|40||COLONIA|LOCALIDAD SAN JOSÉ COLIUCA ALMOLOYA|43940|13|7|37|13|8
1557|0|SN|PARAJE|LOCALIDAD JOSÉ MARÍA MORELOS|43961|13|21|11|12|800
1558|0|SN|COLONIA|LOCALIDAD SANTA CLARA|43961|13|21|6|12|800
1559|28||RANCHERÍA|LOCALIDAD TEPEAPULCO|43970|13|72|7001|11|800
1560|0|KILÓMETRO 28|SECTOR|COLONIA KILÓMETRO 28|43970|13|72|7001|11|800
1561|877||COLONIA|Jesus|44200|14|39|1|133A|19
1562|669|||COLINAS DE LA NORMAL|44270|14|39|1|037A|17
1563|397||COLONIA|COLINAS DE LA NORMAL|44270|14|27|114|63|49
1564|3019||COLONIA|JARDINES DEL BOSQUE|44520|14|39|1|1768|9
1565|3019||COLONIA|JARDINES DEL BOSQUE|44520|14|39|1|1768|9
1566|0|KILÓMETRO 1+500|COLONIA|PROVIDENCIA|44630|14|39|1|295|13
1567|2819||COLONIA|VALLARTA NORTE|44690|14|39|1|1289|25
1568|150|||CHAPALITA|45010|14|39|1|3321|6
1569|5627||COLONIA|JARDINES VALLARTA|45027|14|120|1|1210|46
1570|417|||CAMINON REAL ZAPOPAN|45040|14|120|1|4728|13
1571|6381|||EL COLLI URBANO|45070|14|120|1|4427|26
1572|3158|||LOMA BONITA EJIDAL|45085|14|120|1|3166|9
1573|4650|||LOMAS DEL BOSQUE|45116|14|120|1|2238|19
1574|281||COLONIA|LA HUERTA|45160|14|120|1|405|30
1575|79|||EL BRISEÑO|45236|14|120|1|5196|12
1576|3|||SON JOSÉ DE LOS POSOS|45236|14|2|5|26|800
1577|583|A|COLONIA|El Campanario|45236|14|120|1|3414|13
1578|0|SN|PROLONGACIÓN|LOCALIDAD TALA JALISCO|45300|14|83|127|001A|800
1579|1750||COLONIA|SANTA CRUZ DE LAS HUERTAS|45419|14|101|1|1624|1
1580|91||COLONIA|MADRE NATI|45438|14|124|94|387|1
1581|6000|A.P. 9 - 114|COLONIA|ARTESANOS|45590|14|98|1|142A|14
1582|64||COLONIA|PASE0 DEL LAGO|45615|14|98|1|2767|2
1583|0|SN|COLONIA|EL NOGAL|45620|14|98|1|968|21
1584|0|SN|COTO|CORTE ALTO Y/O LAS LOMAS|45730|14|114|44|18|800
1585|0|SN||POTRERO LAS LOMAS|45730|14|114|44|18|800
1586|400||FRACCIONAMIENTO|LA HACIENDA ANDRÉS FIGUEROA|45765|14|119|11|29|56
1587|0|KILÓMETRO 40+200|COLONIA|SALCEDO|45960|14|66|39|23|800
1588|500|||LOCALIDAD BOLAÑOS|46101|14|39|1|295|13
1589|46||MANZANA|GUACHINANGO|46800|14|38|1|103|85
1590|0|SN|PROLONGACIÓN|SIN COLONIA EN MASCOTA , JALISCO|46900|14|58|249|125|800
1591|0|SN|COLONIA|SANTIAGO DE LOS PINOS|46960|14|80|1|145|1
1592|0|SN|COLONIA|EL PASO DE MEZQUITIC|47100|14|73|296|117|17
1593|58|A|COLONIA|LOMA LINDA|47110|14|73|1|225|40
1594|0|KILÓMETRO 21+500|RANCHO|EL MORISCO|47200|14|91|174|153|800
1595|0|SN|RANCHO|AJOJÚCAR|47200|14|91|9|64|7
1596|0|SN|RANCHO|LA COFRADÍA LOCALIDAD TEOCALTICHE|47200|14|91|34|149|800
1597|106||COLONIA|CENTRO|47250|14|116|1|99|15
1598|126||COLONIA|TABACHINES|47300|14|118|1|248|29
1599|245||COLONIA|LOCALIDAD YAHUALICA|47300|14|118|1|55|1
1600|1100||EJIDO|POTRERO|47300|14|118|1|013A|5
1601|0|KILÓMETRO 5|RANCHO|LOS RUVALCABA|47300|14|118|114|21|800
1602|1||COLONIA|LA ESPERANZA|47361|14|117|1|77|10
1603|96||RANCHERÍA|COLONIA RANCHO CERRO BLANCO|47381|14|111|20|35|800
1604|0|SN|COLONIA|LA CANTERA|47400|14|53|35|383|5
1605|0|SN|COLONIA|LA CANTERA|47536|14|53|35|383|16
1606|0|SN|RANCHO|EL JAGUEY|47536|14|53|98|383|3
1607|0|SN|COLONIA|COLONIA LA BARCA|47910|14|18|1|005A|5
1608|11||SECTOR|COLONIA JESÚS MARÍA , JALISCO|47950|14|48|15|003A|800
1609|0|S/N|PROLONGACIÓN|COLONIA CERRITO COLORADO MUNICIPIO DEGOLLADO|47980|14|33|149|41|800
1610|0|SN|PROLONGACIÓN|COLONIA EL ARCA|47980|14|33|7|41|12
1611|0|SN|COLONIA|EL RODEO|48190|14|11|1|78|52
1612|0|SN|COLONIA|COLONIA LAS JUNTAS|48291|14|67|31|1813|23
1613|365||COLONIA|LAS JUNTAS|48291|14|67|31|1813|28
1614|17||PARAJE|JOSÉ MARÍA MORELOS|48450|14|100|65|421|12
1615|183||SECTOR|COLONIA CENTRO|48450|14|100|1|493|18
1616|142||PARAJE|JOSÉ MARÍA MORELOS|48450|14|100|65|455|27
1617|347||COLONIA|PINO SUÁREZ|48450|14|100|189|629|11
1618|22|||LA COFRADÍA DE LA LUZ|48530|14|24|28|23|800
1619|100||SECTOR|SC|48563|14|88|8|124|800
1620|0|SN|RANCHO|SIN COLONIA LOCALIDAD POTRERO EL OLIVO|48700|14|79|30|267|6
1621|67||COLONIA|EL MAGUEY (LA HUERTA)|48850|14|43|1|245|38
1622|11||COLONIA|LOCALIDAD EMILIANO ZAPATA|48982|14|43|36|156|12
1623|10||COLONIA|SIN COLONIA|49000|14|121|1|188|2
1624|0|SN|COLONIA|COLONIA TENEXCALMILPA MUNICIPIO DE TONILA|49000|14|103|16|29|800
1625|9|||CENTRO|49000|14|23|1|64|24
1626|740||COLONIA|CENTRO|49086|14|23|1|115|19
1627|8|KILÓMETRO|COLONIA|LOMAS DE SAN SEBASTIÁN|49120|14|79|1|214|8
1628|410||COLONIA|LA CANTERA|49130|14|79|30|182|2
1629|6||COLONIA|COLONIA CENTRO|49130|14|79|30|182|2
1630|104|A|COLONIA|COLONIA CENTRO|49130|14|79|30|182|2
1631|531||COLONIA|CENTRO|49600|14|121|51|281|800
1632|0|KILÓMETRO 3+200|COLONIA|PUENTE LA TOLTECA|49600|14|121|74|281|800
1633|7||RANCHERÍA|A SAN RAFAEL|49600|14|121|1|014A|2
1634|0|SN|SECTOR|NINGUNO|49650|14|85|155|67|800
1635|14||COLONIA|CENTRO|49834|14|108|22|010A|47
1636|0|KILÓMETRO 32|RANCHERÍA|PADILLA|49837|14|108|34|114|800
1637|0|. .|COTO|EJIDO AGOSTADERO|49870|14|65|53|64|800
1638|266||COLONIA|SAN ISIDRO|49900|14|87|1|184|7
1639|0|SN|COTO|DE SAN PABLO AUTOPAN TOLUCA MÉXICO|50205|15|106|127|220A|40
1640|0|SN|BARRIO|DE JICALTEPEC|50290|15|106|127|220A|13
1641|0|SN|BARRIO|JICALTEPEC|50290|15|106|127|220A|13
1642|0|SN||EL COLORADO|50360|15|3|58|193|800
1643|0|SN||SAN JOAQUIN COSCOMATEPEC|50384|15|3|22|174|800
1644|0|SN||LA CONCEPCIÓN PUEBLO|50384|15|3|9|136|800
1645|0|SN|COLONIA|2 DE ABRIL|50450|15|14|1|214|3
