id_direccion|Tipo de vialidad|Nombre de la vialidad|Tipo de entre vialidad 1|Nombre de entre vialidad 1|Tipo de entre vialidad 2|Nombre de entre vialidad 2|Tipo de entre vialidad 3|Nombre de entre vialidad 3
1057|BOULEVARD|IGUALA-CHILPANCINGO|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1058|BOULEVARD|IGUALA-CHILPANCINGO|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1059||NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1060|CARRETERA|CHILPANCINGO IGUALA||LA CAÑADA||LA CAÑADA||LA CAÑADA
1061|CARRETERA|CHILPANCINGO IGUALA||LA CAÑADA||LA CAÑADA||LA CAÑADA
1062|CARRETERA|CHILPANCINGO IGUALA||NINGUNO||NINGUNO||NINGUNO
1063|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1064|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1065|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1066|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1067|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1068|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1069|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1070|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1071|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1072|TERRACERÍA|NINGUNO||NINGUNO|CARRETERA|AUTOPISTA DEL SOL||NINGUNO
1073|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1074|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1075|CARRETERA|MUNICIPAL LIBRE MEZCALA - CARRIZALILLO MARGEN DERECHO|CARRETERA|MEZCALA - CARRIZALILLO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
1076|CARRETERA|CHILPANCINGO-IGUALA||LA CAÑADA||LA CAÑADA||LA CAÑADA
1077|CALLE|SUB ESTACIÓN||NINGUNO|CALLE|RIO NILO|CALLE|NINGUNO
1078|CALLE|AGUSTÍN MELGAR|CALLE|NINGUNO|AVENIDA|EMILIANIOZAPATA||XOCHIPALA
1079|CARRETERA|IGUALA CHILPANCINGO|CALLE|NINGUNO||NINGUNO||NINGUNO
1080|TERRACERÍA|MEZCALA XOCHIPALA||NINGUNO||NINGUNO||NINGUNO
1081|CAMINO|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1082|CARRETERA|MEZCALA - CARRIZAL|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1083|CALLE|PASEO EL SOLAR|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1084|CARRETERA|ZACAPALCO TAXCO|CARRETERA|NINGUNO|CARRETERA|NINGUNO|CARRETERA|NINGUNO
1085|AVENIDA|30 DE ABRIL|CALLE|16 DE SEPTIEMBRE|CALLE|20 DE NOVIEMBRE|CALLE|20 DE NOVIEMBRE
1086||NINGUNO||NINGUNO||NINGUNO||NINGUNO
1087|CARRETERA|CARRETERA NACIONAL ALEJO PILCAYA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1088|CARRETERA|TELOLOAPAN - APAXTLA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1089|CARRETERA|TELOLOAPAN - APAXTLA|CAMINO|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1090||NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|VEREDA|NINGUNO
1091|CALLE|JUAN ALDAMA|CALLE|ÁLVARO OBREGÓN|CALLE|CUAUHTÉMOC|CALLE|VICENTE GUERRERO
1092|CALLE|Ninguno|CALLE|Ninguno|CALLE|Ninguno|CALLE|Ninguno
1093|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|Ninguno|CALLE|Ninguno
1094|CALLE|Ninguno|CALLE|Ninguno|CALLE|Ninguno|CALLE|Ninguno
1095|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1096|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1097|CARRETERA|CARRETERA SAN LORENZO CHANGATA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1098|CARRETERA|CARRETERA SAN LORENZO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1099|CARRETERA|CARRETERA SAN LORENZO A AJUCHITLAN|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1100|CARRETERA|CARRETERA SAN LORENZO A CHANGATA|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CARRETERA|NINGUNO
1101|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO||NINGUNO
1102|CALLE|PRINCIPAL|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1103|CAMINO|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||LAGUNA {SALINAS EL CUAJO}
1104|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|VEREDA|NINGUNO
1105|CALLE|DOMICILIO NINGUNO LAS SALINAS|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
1106|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||{OTRA} LAGUNA LAS SALINAS EL CUAJO
1107|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||LAGUNA LAS SALINAS{EL CUAJO}
1108|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||OTRA}LAS SALINAS EL CUAJO
1109|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||LAGUNA LAS SALINAS {EL CUAJO }
1110|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||LAGUNA LAS SALINAS EL CUAJO
1111|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|CAMINO|CAMINO|NINGUNO
1112|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||LAGUNA LAS SALINAS
1113|CALLE|NINGUNO LAS SALINAS|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO
1114|CARRETERA|DOMICILIO NINGUNO LAS SALINAS EL CUAJO|CALLE|NINGUNO|CALLE|NINGUNO|CALLEJÓN|NINGUNO
1115|CARRETERA|CARRETERA NACIONAL ACAPULCO ZIHUATANEJO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO
1116|CALLE|DOM NINGUNO LAS SALINAS|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1117|CARRETERA|NACIONAL ACAPULCO- ZIHUATANEJO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1118|CAMINO|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CAMINO|NINGUNO
1119|CARRETERA|CARRETERA NACIONAL ACAPULCO-ZIHUATANEJO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||{OTRA} LAGUNA LAS SALINAS
1120|BRECHA|LAGUNA SALINAS DE POTOSÍ|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||NINGUNO
1121|CALLE|FRAY SERVANDO TERESA DE MIER|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|SOR JUANA INES DE LA CRUZ
1122|CARRETERA|NACIONAL ACAPULCO-ZIHUATANEJO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CAMINO|NINGUNO
1123|CAMINO|VEREDA|CAMINO|NINGUNO|VEREDA|NINGUNO||LAGUNA LAS SALINAS EL CUAJO
1124|CAMINO|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO||NINGUNO LAGUNA
1125|CALLE|VALENTE DE LA CRUZ|CALLE|GUILLERMO PRIETO|CALLE|ÁLVARO OBREGÓN|CALLE|NINGUNO
1126|CARRETERA|DOM NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CARRETERA|CARRETERA NACIONAL ACAPULCO ZIHUATANEJO
1127|CARRETERA|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1128|CARRETERA|CARRETERA ACAPULCO ZIHUATANEJO|BRECHA|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNO
1129|CARRETERA|ACAPULCO ZIHUATANEJO|BRECHA|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNO
1130|CARRETERA|NACIONAL ACAPULCO-ZIHUATANEJO|CARRETERA|CARRETERA NACIONAL ACAPULCO ZIHUATANEJO|BRECHA|NINGUNO|BRECHA|NINGUNO
1131|CARRETERA|ACAPULCO ZIHUATANEJO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1132|CARRETERA|NINGUNO|CALLE|NINGUNO|CARRETERA|CARRETERA ACAPULCO ZIHUATANEJO COL EL VEINTE|CALLE|NINGUNO
1133|CARRETERA|DOM NINGUNO|CARRETERA|CARRETERA NACIONAL ACAPULCO ZIHUATANEJO|BRECHA|NINGUNO|BRECHA|NINGUNO
1134|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1135|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1136|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NOT IENE|CALLE|NINGUNO
1137|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1138|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NO TIEN
1139|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1140|CARRETERA|CARRETERA NACIONAL ACAPULCO ZIHUATAEJO|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO
1141|CARRETERA|CARRETERA ACA - ZIHUA|CALLE|NINGUNO|CALLE|NINGUNO|BRECHA|NINGUNO
1142|CARRETERA|CARRETERA ACAPULCO- ZIHUATANEJO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1143|CARRETERA|CARRETERA ACAPULCO ZIHUATANEJO|CALLE|NINGUNO|ANDADOR|NINGUNO|CALLE|NINGUNO
1144|CARRETERA|CARRETERA ACAPULCO ZIHUATANEJO|ANDADOR|NINGUNO|ANDADOR|NINGUNO|CALLE|NINGUNO
1145|CARRETERA|CARRETERA A YETLA||||||
1146|CARRETERA|CARRETERA A YETLA|CAMINO|NINGUNO|CALLE|NINGUNO|ANDADOR|NINGUNO
1147|ANDADOR|CARRETERA ACAPULCO ZIHUATANEJO|ANDADOR|NINGUNO|ANDADOR|NINGUNO|ANDADOR|NINGUNO
1148|CARRETERA|CARRETERA NACIONAL ACAPULCO ZIHUATANEJO||||||
1149|CARRETERA|CARRETERA NACIONAL ACAPULCO - ZIHUATANEJO|CARRETERA|CARRETERA ACAPULCO - ZIHUATANEJO|CAMINO|NINGUNO|CAMINO|NINGUNO
1150|CARRETERA|NINGUNO||||||
1151|CARRETERA|CALLE A LA PRIMARIA||||||
1152|TERRACERÍA|NINGUNO|TERRACERÍA|TERRACERÍA|TERRACERÍA|CALLE NINGUNO||TERRACERIA
1153|CALLE|NINGUNO||||||
1154|CALLE|NINGUNO||||||
1155|CARRETERA|NINGUNO|CARRETERA|ACAPULCO- ZIHUATANEJO|TERRACERÍA|NINGUNO|TERRACERÍA|TERRACERIA
1156|AVENIDA|CARRETERA ACAPULCO-ZIHUATANEJO||TERRACERIA SIN NOMBRE|TERRACERÍA|TERRACERIA A BOCA DE ARROYO|CALLE|NINGUNO
1157|AVENIDA|CARRETERA ACAPULCO-ZIHUATANEJO|TERRACERÍA|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
1158|CARRETERA|TLAPA-PUEBLA||NINGUNO||NINGUNO||NINGUNO
1159|CARRETERA|CARRETERA CHILAPA TEPEHUIZCO||NINGUNO||NINGUNO||NINGUNO
1160|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1161|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1162|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1163|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1164|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1165|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1166|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1167|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1168|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1169|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1170|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1171|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1172|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1173|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||LÍMITE DE CERRO||NINGUNO||NINGUNO
1174|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1175|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1176|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1177|CARRETERA|CARRETERA CHILAPA-TLAPA LAS ANTENAS|CARRETERA|CHILAPA TLAPA||NINGUNO||NINGUNO
1178|CARRETERA|CARRETERA CHILAPA TLAPA||NINGUNO||NINGUNO||NINGUNO
1179|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA|CALLE|CALLE|CALLE|NINGUNO|CALLE|NINGUNO
1180|CARRETERA|CARRETERA ESTATAL CHILAPA TLAPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1181|CARRETERA|CHILAPA DE ÁLVAREZ-PANTITLÁN|PRIVADA|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1182|CARRETERA|CARRETERA CHILAPA TLAPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1183|CERRADA|NINGUNO|CARRETERA|CARRETERA TIXTLA A TLAPA|BRECHA|NINGUNO||NINGUNO
1184|CARRETERA|CHILAPA DE ÁLVAREZ-PANTITLÁN|CARRETERA|CHILAPA TLAPA|PRIVADA|NINGUNO|CALLE|NINGUNO
1185|CARRETERA|CHILAPA DE ÁLVAREZ-PANTITLÁN|PRIVADA|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1186|CARRETERA|CHILAPA DE ÁLVAREZ-ATLIXTAC|CERRADA|NINGUNO|CERRADA|NINGUNO|CALLE|NINGUNO
1187|CARRETERA|CHILAPA DE ÁLVAREZ-PANTITLÁN|CERRADA|NINGUNO|CERRADA|NINGUNO|CALLE|NINGUNO
1188|CARRETERA|CHILAPA TLAPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1189|CARRETERA|CARRETETA ESTATAL CHILAPA TLAPA|VEREDA|NINGUNO||NINGUNO||NINGUNO
1190|CARRETERA|CARRETERA NACIONAL TLAPA-CHILAPA||LÍMITE DE CERRO||NINGUNO||NINGUNO
1191|CARRETERA|CARRETERA CHILAPA-TLAPA||NINGUNO||NINGUNO||NINGUNO
1192|CARRETERA|CARRETERA CHILAPA-TLAPA||NINGUNO||NINGUNO||NINGUNO
1193|CARRETERA|CHILPANCINGO IGUALA||NINGUNO||NINGUNO||NINGUNO
1194|CARRETERA|CHILPANCINGO IGUALA||NINGUNO||NINGUNO||NINGUNO
1195|CARRETERA|CHILPANCINGO IGUALA||NINGUNO||NINGUNO||NINGUNO
1196|CARRETERA|XALITLA SAN JUAN TETELCINGO KILÓMETRO 11||NINGUNO||NINGUNO||NINGUNO
1197|TERRACERÍA|MEZCALA XOCHIPALA||NINGUNO||NINGUNO||NINGUNO
1198|TERRACERÍA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1199|CARRETERA|CARRETERA TLAPA-CHILPANCINGO||NINGUNO||NINGUNO||NINGUNO
1200|AVENIDA|AVENIDA AEREOPUERTO||NINGUNO|AVENIDA|HEROICO COLEGIO MILITAR|CALLE|NINGUNO
1201|CARRETERA|CARRETERA TLAPA CHILAPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1202|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1203|CALLEJÓN|NINGUNO||NINGUNO|CALLE|NINGUNO|CARRETERA|FEDERAL OMETEPEC - PINOTEPA NACIONAL
1204|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLEJÓN|NINGUNO
1205|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1206|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLEJÓN|NINGUNO
1207|CALLE|NINGUNO|CALLE|NINGUNO|CAMINO|NINGUNO||NINGUNO
1208|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CARRETERA|FEDERAL OMETEPEC - PINOTEPE NACIONAL
1209|CALLE|RUPERTO HERNÁNDEZ|CALLEJÓN|NINGUNO|CALLEJÓN|LAS JUNTAS|CALLE|NINGUNO
1210|CALLE|NINGUNO|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO
1211|CALLEJÓN|VICTORIANO HUERTA|CALLE|NIÑOS HÉROES||NINGUNO|CALLE|VICENTE GUERRERO
1212|CALLE|CUAUHTEMOC||NINGUNO|CALLE|NINGUNO||NINGUNO
1213|CALLE|17 DE SEPTIEMBRE|CALLE|CUAUHTÉMOC|CALLE|EMILIANO ZAPATA|CALLEJÓN|NINGUNO
1214|CALLE|CUAUHTEMOC|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO||NINGUNO
1215|CALLE|NINGUNO||NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1216|CARRETERA|FEDERAL OMETEPEC-PINOTEPE NACIONAL|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1217|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1218|CALLE|NINGUNO|CARRETERA|FEDERAL OMETEPEC-PINOTEPA NACIONAL||NINGUNO||NINGUNO
1219|CALLE|NINGUNO||NINGUNO|CARRETERA|FEDERAL OMETEPEC-PINOTEPA NACIONAL||NINGUNO
1220|CALLE|NINGUNO|CARRETERA|FEDERAL OMETEPEC-PINOTEPE NACIONAL|CALLE|NINGUNO|CALLE|NINGUNO
1221|CALLE|NINGUNO|CARRETERA|FEDERAL OMETEPEC-PINOTEPA NACIONAL||NINGUNO||NINGUNO
1222|CALLE|NINGUNO|CARRETERA|FEDERAL OMETEPEC-PINOTEPE NACIONAL|CALLE|NINGUNO|CALLE|NINGUNO
1223|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1224|CARRETERA|FEDERAL OMETEPEC-PINOTEPA NACIONAL|CALLE|NINGUNO|CALLE|NINGUNO||NINGUNO
1225|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1226|CARRETERA|FEDERAL OMETEPEC-PINOTEPA NACIONAL|CALLE|NINGUNO||NINGUNO||NINGUNO
1227|CALLE|NINGUNO|CALLE|NINGUNO|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO
1228|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1229|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1230||DOM. NINGUNO||NINGUNO||NINGUNO||NINGUNO
1231||DOM NINGUNO||NINGUNO||NINGUNO||NINGUNO
1232||DOM.CONOCIDO||NINGUNO||NINGUNO||NINGUNO
1233|AVENIDA|CARMEN BALBUENA|ANDADOR|NINGUNO|ANDADOR|NINGUNO|AVENIDA|LAS SALINAS
1234|AVENIDA|LAS SALINAS|CALLE|GUADALUPE VICTORIA|CALLE|LAZARO CARDENAS|CALLE|FRANCISCO CLEMENTE
1235|CALLE|REVOLUCION|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1236|CALLE|CERRADA|CALLE|CERRADA|CALLE|GILDARDO GONZÁLEZ|AVENIDA|LAS SALINAS
1237|CALLE|EMILIANO ZAPATA|CALLE|VENUSTIANO CARRANZA|CALLE|NIÑOS HEROES|CALLE|NINGUNO
1238|CALLE|SAN JOSE|AVENIDA|LAS SALINAS|CALLE|NINGUNO|CALLE|FRANCISCO I. MADERO
1239|CALLE|MARIA DEL ROSARIO|CALLE|NIÑOS HÉROES|CALLE|FRANCISCO I MADERO|CALLE|J. CARMEN BALBUENA
1240|CALLE|GUADALUPE VICTORIA|CALLE|FRANCISCO CLEMENTE|AVENIDA|LAS SALINAS|CALLE|LAZARO CARDENAS
1241|CALLE|GILDARDO GONZÁLEZ|CALLE|FRANCISCO VILLA|CALLE|NINGUNO|AVENIDA|POZAHUALCO
1242|CALLE|J. CARMEN BALBUENA|AVENIDA|POZAHUALCO|CALLEJÓN|LA PASADITA|AVENIDA|LAS SALINAS
1243|CALLE|NINGUNO|CALLE|FRANCISCO I MADERO|CALLE|NIÑOS HEROES|CALLE|J. CARMEN BALBUENA
1244|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1245|CALLE|JUAN ALDAMA|CALLE|NIÑOS HÉROES|CALLE|FRANCISCO JAVIER MINA|CALLE|IGNACIO ALLENDE
1246|AVENIDA|POZAHUALCO|AVENIDA|LAS SALINAS|CALLE|FRANCISCO CLEMENTE|CALLE|SAN JOSE
1247|CALLE|GILDARDO GONZÁLEZ|CALLE|FRANCISCO VILLA|CALLE|NINGUNO|AVENIDA|POZAHUALCO
1248|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1249|CALLE|REVOLUCION|CALLE|AVENIDA POZAHUALCO|CALLE|JOSE MARIA MORELOS|CARRETERA|CARRETERA NACIONAL ACAPULCO- PINOTEPA
1250|CALLE|JUAN ALDAMA|CALLE|CONSTITUCIÓN|CALLE|REVOLUCION|CALLE|IGNACIO ALLENDE
1251|CALLE|GILDARDO GONZÁLEZ|CALLE|NINGUNO|CALLE|FRANCISCO VILLA|CALLE|NINGUNO
1252|CALLE|CERRADA|CALLE|GILDARDO GONZÁLEZ|CALLE|NINGUNO|CALLE|FRANCISCO CLEMENTE
1253|CALLE|CERRADA|CALLE|CERRADA|CALLE|GILDARDO GONZÁLEZ|AVENIDA|LAS SALINAS
1254|CALLE|FRANCISCO CLEMENTE|CALLE|NINGUNO|CALLE|GILDARDO GONZÁLEZ|CALLE|CERRADA
1255|CALLE|GILDARDO GONZÁLEZ|CALLE|NINGUNO|CALLE|FRANCISCO VILLA|CALLE|NINGUNO
1256|CALLE|AVENIDA POZAHUALCO|CALLE|UNIDAD DEPORTIVA|CALLE|JUAN ALDAMA|CALLE|UNIDAD DEPORTICA
1257|CALLE|CERRADA|CALLE|GILDARDO GONZÁLEZ|CALLE|NINGUNO|CALLE|FRANCISCO CLEMENTE
1258|AVENIDA|POZAHUALCO|CALLE|FRANCISCO CLEMENTE|AVENIDA|LAS SALINAS|CALLE|GILDARDO GONZÁLEZ
1259|AVENIDA|POZAHUALCO|CALLE|FRANCISCO CLEMENTE|AVENIDA|LAS SALINAS|CALLE|GILDARDO GONZÁLEZ
1260|CALLE|REVOLUCION|CALLE|IGNACIO ALLENDE|CALLE|JUAN ALDAMA|CALLE|NINGUNO
1261|CALLEJÓN|NINGUNO|CALLE|FRANCISCO VILLA|CALLE|FRANCISCO CLEMENTE|CALLE|NINGUNO
1262|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1263|CALLE|JUAN ALDAMA|CALLE|REVOLUCIÓN|CALLE|CONSTITUCION|CALLE|JOSEFA ORTIZ DE DOMINGUEZ
1264|CALLE|IGNACIO ALLENDE|CALLE|CONSTITUCIÓN|CALLE|REVOLUCION|CALLE|EMILIANO ZAPATA
1265|AVENIDA|POZAHUALCO|CALLE|J. CARMEN BALBUENA|CALLE|MARIA DEL ROSARIO|CALLE|REVOLUCION
1266|CALLE|REVOLUCION|CALLE|JUAN N. ÁLVAREZ|CALLE|JOSEFA ORTIZ DE DOMINGUEZ|CALLE|NINGUNO
1267|CALLE|J. CARMEN BALBUENA|CALLE|16 DE SEPTIEMBRE|AVENIDA|POZAHUALCO|CALLE|MARIA DEL ROSARIO
1268|CALLE|FRANCISCO VILLA|AVENIDA|POZAHUALCO|CALLE|GILDARDO GONZÁLEZ|CALLE|NINGUNO
1269|CALLE|J. CARMEN BALBUENA|CALLE|FRANCISCO I. MADERO|CALLE|NIÑOS HEROES|CALLE|MARIA DEL ROSARIO
1270|CALLE|CONSTITUCION|CALLE|JUAN ALDAMA|CALLE|JOSEFA ORTIZ DE DOMINGUEZ|CALLE|REVOLUCION
1271|CALLE|J. CARMEN BALBUENA|CALLE|NIÑOS HÉROES|CALLE|FRANCISCO I. MADERO|CALLE|NINGUNO
1272|CALLE|NINGUNO|CALLE|REVOLUCIÓN|CALLE|NINGUNO|CALLE|JOSEFA ORTIZ DE DOMINGUEZ
1273|CALLE|REVOLUCION|CALLE|JUAN ALDAMA|CALLE|IGNACIO ALLENDE|CALLE|CONSTITUCION
1274|CALLE|FRANCISCO I MADERO|CALLE|NINGUNO|AVENIDA|LAS SALINAS|CALLE|NIÑOS HEROES
1275|CARRETERA|CARRETERA FEDERAL ACAPULCO-PINOTEPA (200)|AVENIDA|POZAHUALCO|CALLE|NINGUNO|CALLE|NINGUNO
1276|AVENIDA|POZAHUALCO|AVENIDA|LAS SALINAS|CALLE|J. CARMEN BALBUENA|CALLEJÓN|NINGUNO
1277|CALLE|NINGUNO|CALLE|REVOLUCIÓN|CALLE|NINGUNO|CALLE|JOSEFA ORTIZ DE DOMINGUEZ
1278|CALLE|AQUILES SERDAN|CALLE|MIRAMAR|CALLE|DEPORTIVA|CALLE|LAZARO CARDENAS
1279|CALLE|REVOLUCION|CALLE|NINGUNO|CALLE|EMILIANO ZAPATA|CALLE|NINGUNO
1280|CALLE|FRANCISCO CLEMENTE|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1281|CALLE|CONSTITUCION|CALLE|JOSEFA ORTIZ DE DOMÍNGUEZ|CALLE|JUAN ALDAMA|AVENIDA|POZAHUALCO
1282|CALLE|REVOLUCION|CALLE|NINGUNO|CALLE|EMILIANO ZAPATA|CALLE|NINGUNO
1283|CALLE|GILDARDO GONZÁLEZ|CALLE|FRANCISCO CLEMENTE|CALLE|CERRADA|CALLE|NINGUNO
